# time,x1,x2,y1,y2,z1,z2,vx1,vx2,vy1,vy2,vz1,vz2
3.600360036003600467e-02,-4.976148934420973613e-01,4.974849097665637876e-01,1.799827800297496613e-03,4.304883052613092187e-07,-3.522177043047066840e-06,-1.799749529696538161e-02,8.254327242908510165e-02,-8.977511074665958657e-02,4.997057912815147662e-02,3.595884337042051451e-05,-2.942087184852590397e-04,-4.996404115662957945e-01
3.800380038003800531e-02,-4.974479727686312858e-01,4.973031200547719521e-01,1.899775605927836149e-03,5.065048683022752671e-07,-4.144130740654969890e-06,-1.899683514133597081e-02,8.436090826759035100e-02,-9.199666566038820770e-02,4.996720056012822486e-02,4.008820428773322744e-05,-3.279943987178175692e-04,-4.995991179571226404e-01
4.000400040004000596e-02,-4.972774152720473295e-01,4.971168853369471452e-01,1.999716466485050581e-03,5.910098540503892449e-07,-4.835535169503176222e-06,-1.999609010147949603e-02,8.617972744281882091e-02,-9.421966687455636535e-02,4.996363596463088141e-02,4.444493211781673947e-05,-3.636403536912281419e-04,-4.995555506788218469e-01
4.200420042004200660e-02,-4.971032185603928566e-01,4.969262026895917006e-01,2.099650009494741145e-03,6.844585089956796228e-07,-5.600115073601004508e-06,-2.099525562493103834e-02,8.799975508429359883e-02,-9.644414510302552757e-02,4.995988491841598517e-02,4.902954415824552339e-05,-4.011508158401908344e-04,-4.995097045584175333e-01
4.400440044004400725e-02,-4.969253801923078084e-01,4.967310691288211455e-01,2.199575861760633393e-03,7.873069619174126115e-07,-6.441602415687911299e-06,-2.199432715040281969e-02,8.982101640022219224e-02,-9.867013115582715099e-02,4.995594698734887040e-02,5.384257101805695262e-05,-4.405301265113753897e-04,-4.994615742898194100e-01
4.600460046004600789e-02,-4.967438976770248704e-01,4.965314816103642559e-01,2.299493649364578712e-03,9.000122238840936440e-07,-7.363736377233482555e-06,-2.299330010778414743e-02,9.164353667749663979e-02,-1.008976559391625838e-01,4.995182172640365986e-02,5.888455661775138933e-05,-4.817827359634208918e-04,-4.994111544338224462e-01
4.800480048004800160e-02,-4.965587684743694163e-01,4.963274370295631122e-01,2.399402997666557572e-03,1.023032188253467481e-06,-8.370263358437448890e-06,-2.399216991814144551e-02,9.346734128169345568e-02,-1.031267504554031489e-01,4.994750867966331331e-02,6.415605818929214377e-05,-5.249132033669361456e-04,-4.993584394181070918e-01
5.000500050005000224e-02,-4.963699899947592864e-01,4.961189322213729880e-01,2.499303531304678666e-03,1.156825630672518213e-06,-9.464936978229682187e-06,-2.499093199371825794e-02,9.529245565707375465e-02,-1.053574458030901717e-01,4.994300738031955816e-02,6.965764627610552173e-05,-5.699261968045002185e-04,-4.993034235372389440e-01
5.200520052005200289e-02,-4.961775595992051757e-01,4.959059639603624614e-01,2.599194874195175000e-03,1.301852209077469574e-06,-1.065151807427018882e-05,-2.598958173793520718e-02,9.711890532658302988e-02,-1.075897731769348414e-01,4.993831735067293803e-02,7.538990473308077706e-05,-6.168264932706615192e-04,-4.992461009526691917e-01
5.400540054005400353e-02,-4.959814672863278595e-01,4.956885200226234800e-01,2.699076059650764702e-03,1.459293430144105333e-06,-1.193967351936085846e-05,-2.698810733572556617e-02,9.894680468062361234e-02,-1.098238723874288697e-01,4.993343057492255488e-02,8.136263065022365066e-05,-6.656942507745567056e-04,-4.991863736934977203e-01
5.600560056005600418e-02,-4.957816711377479590e-01,4.954665491745814387e-01,2.798943548285938270e-03,1.633475209498914130e-06,-1.336479716862747462e-05,-2.798646552793301878e-02,1.007766569818691615e-01,-1.120603585333956459e-01,4.992830602834691378e-02,8.762596535377799648e-05,-7.169397165309104392e-04,-4.991237403464621747e-01
5.800580058005800482e-02,-4.955781650830244356e-01,4.952400439968082102e-01,2.898796693293477673e-03,1.825188089295227408e-06,-1.493335709423367313e-05,-2.898464840913605664e-02,1.026085324525499859e-01,-1.142993174420055547e-01,4.992293934126840194e-02,9.418524956085409902e-05,-7.706065873160784351e-04,-4.990581475043914250e-01
6.000600060006000547e-02,-4.953709492253445257e-01,4.950090046154217438e-01,2.998635348828419204e-03,2.034610324488913919e-06,-1.664681174581837968e-05,-2.998265419678512039e-02,1.044424258575266246e-01,-1.165407427147547720e-01,4.991733253954129534e-02,1.010380072273163785e-04,-8.266746045871332937e-04,-4.989896199277268352e-01
6.200620062006200611e-02,-4.951600235542992778e-01,4.947734310176997719e-01,3.098459363008790584e-03,2.261927548601588930e-06,-1.850667994310390126e-05,-3.098048103454499255e-02,1.062783326495022190e-01,-1.187846287938360557e-01,4.991148759305256977e-02,1.081818307135316409e-04,-8.851240694743489536e-04,-4.989181816928646707e-01
6.400640064006400676e-02,-4.949453879458832195e-01,4.945333230520801981e-01,3.198268577915611404e-03,2.507332773720614014e-06,-2.051454087589592453e-05,-3.197812699229480443e-02,1.081162489690226380e-01,-1.210309709621387869e-01,4.990540641572188685e-02,1.156143807843690644e-04,-9.459358427812004748e-04,-4.988438561921562653e-01
6.600660066006600046e-02,-4.947270421624946346e-01,4.942886804281607649e-01,3.298062829592892688e-03,2.771026390499097686e-06,-2.267203410408351235e-05,-3.297559006612801186e-02,1.099561716444763804e-01,-1.232797653432489288e-01,4.989909086550157330e-02,1.233333866092002130e-04,-1.009091344984364147e-03,-4.987666661339079655e-01
6.800680068006800805e-02,-4.945049858529352860e-01,4.940395027166994413e-01,3.397841948047637325e-03,3.053216168155898150e-06,-2.498085955763914789e-05,-3.397286817835244721e-02,1.117980981920946859e-01,-1.255310089014490815e-01,4.989254274437663478e-02,1.313366457618991043e-04,-1.074572556233718357e-03,-4.986866335423809637e-01
7.000700070007000175e-02,-4.942792185524108040e-01,4.937857893496139239e-01,3.497605757249839208e-03,3.354117254475612294e-06,-2.744277753661862617e-05,-3.496995917749025351e-02,1.136420268159513691e-01,-1.277846994417183579e-01,4.988576379836477670e-02,1.396220242208419653e-04,-1.142362016352341421e-03,-4.986037797577915764e-01
7.200720072007200934e-02,-4.940497396825302978e-01,4.935275396199821918e-01,3.597354075132484959e-03,3.673952175808593475e-06,-3.005960871116119301e-05,-3.596686083827792257e-02,1.154879564079630133e-01,-1.300408356097325635e-01,4.987875571751635567e-02,1.481874563689075989e-04,-1.212442824836514402e-03,-4.985181254363109105e-01
7.400740074007400304e-02,-4.938165485513065223e-01,4.932647526820420625e-01,3.697086713591552203e-03,4.012950837070932038e-06,-3.283323412148942300e-05,-3.696357086166629502e-02,1.173358865478887764e-01,-1.322994168918640856e-01,4.987152013591443500e-02,1.570309449934769765e-04,-1.284798640855718509e-03,-4.984296905500651964e-01
7.600760076007601063e-02,-4.935796443531559330e-01,4.929974275511913584e-01,3.796803478486009999e-03,4.371350521744476489e-06,-3.576559517790931105e-05,-3.796008687482056720e-02,1.191858175033305850e-01,-1.345604436151818240e-01,4.986405863167474306e-02,1.661505612864337266e-04,-1.359413683252637048e-03,-4.983384943871356221e-01
7.800780078007800433e-02,-4.933390261688985756e-01,4.927255631039879624e-01,3.896504169637819703e-03,4.749395891876808089e-06,-3.885869366081020796e-05,-3.895640643112024265e-02,1.210377502297329544e-01,-1.368239169474514128e-01,4.985637272694569411e-02,1.755444448441635923e-04,-1.436272730543153471e-03,-4.982445555515583324e-01
8.000800080008001192e-02,-4.930946929657581967e-01,4.924491580781497624e-01,3.996188580831934976e-03,5.147338988081268803e-06,-4.211459172066488144e-05,-3.995252701015920144e-02,1.228916863703831408e-01,-1.390898388971349708e-01,4.984846388790837440e-02,1.852108036675549196e-04,-1.515361120916354845e-03,-4.981478919633244296e-01
8.200820082008200562e-02,-4.928466435973621329e-01,4.921682110725545956e-01,4.095856499816297874e-03,5.565439229536935040e-06,-4.553541187802940767e-05,-4.094844601774563775e-02,1.247476282564110306e-01,-1.413582123133912405e-01,4.984033352477655610e-02,1.951479141619981688e-04,-1.596664752234526648e-03,-4.980485208583800283e-01
8.400840084008401321e-02,-4.925948768037413661e-01,4.918827205472403596e-01,4.195507708301847091e-03,6.003963413988639680e-06,-4.912333702354336105e-05,-4.194416078590212926e-02,1.266055789067891679e-01,-1.436290408860756707e-01,4.983198299179669027e-02,2.053541211373865387e-04,-1.680170082033157972e-03,-4.979464587886261451e-01
8.600860086008600691e-02,-4.923393912113305237e-01,4.915926848234049018e-01,4.295141981962508418e-03,6.463185717746954285e-06,-5.288061041792954989e-05,-4.293966857286554001e-02,1.284655420283328242e-01,-1.459023291457401394e-01,4.982341358724791391e-02,2.158278378081152072e-04,-1.765864127520937622e-03,-4.978417216219188091e-01
8.800880088008801450e-02,-4.920801853329678788e-01,4.912981020834061296e-01,4.394759090435202548e-03,6.943387695688206887e-06,-5.680953569199434175e-05,-4.393496656308713832e-02,1.303275220156999148e-01,-1.481780824636332317e-01,4.981462655344202906e-02,2.265675457930821444e-04,-1.853734465579757150e-03,-4.977343245420691731e-01
9.000900090009000820e-02,-4.918172575678952940e-01,4.909989703707619002e-01,4.494358797319838138e-03,7.444858281254455725e-06,-6.091247684662727709e-05,-4.493005186723246502e-02,1.321915239513909712e-01,-1.504563070517000722e-01,4.980562307672353750e-02,2.375717951156872728e-04,-1.943769232764707821e-03,-4.976242820488431251e-01
9.200920092009201579e-02,-4.915506062017583888e-01,4.906952875901501310e-01,4.593940860179321350e-03,7.967893786453526524e-06,-6.519185825280148948e-05,-4.592492152218147911e-02,1.340575536057493078e-01,-1.527370099625824929e-01,4.979640428746959918e-02,2.488392042038333070e-04,-2.035957125304084080e-03,-4.975116079579616768e-01
9.400940094009400949e-02,-4.912802294066063169e-01,4.903870515074087444e-01,4.693505030539543710e-03,8.512797901858973522e-06,-6.965016465157332609e-05,-4.691957249102841898e-02,1.359256174369608272e-01,-1.550201990896187820e-01,4.978697126009006685e-02,2.603684598899250495e-04,-2.130287399099379652e-03,-4.973963154011007415e-01
9.600960096009600320e-02,-4.910061252408918775e-01,4.900742597495355568e-01,4.793051053889393377e-03,9.079881696610111663e-06,-7.428994115408261197e-05,-4.791400166308190656e-02,1.377957225910541039e-01,-1.573058831668439073e-01,4.977732501302747914e-02,2.721583174108698237e-04,-2.226749869725290574e-03,-4.972784168258913007e-01
9.800980098009801078e-02,-4.907282916494715708e-01,4.897569098046885006e-01,4.892578669680746478e-03,9.669463618411995422e-06,-7.911379324155253488e-05,-4.890820585386489172e-02,1.396678769019004673e-01,-1.595940717689894872e-01,4.976746650875703282e-02,2.842076004080773934e-04,-2.325334912429715198e-03,-4.971579239959192376e-01
1.000100010001000045e-01,-4.904467264636054313e-01,4.894349990221855129e-01,4.992087611328473173e-03,1.028186949353541964e-05,-8.412438676528964524e-05,-4.990218180511465929e-02,1.415420888912138353e-01,-1.618847753114835697e-01,4.975739665378663135e-02,2.965152009274595285e-04,-2.426033462133751154e-03,-4.970348479907253925e-01
1.020102010201020121e-01,-4.901614274009573058e-01,4.891085246125044805e-01,5.091577606210432455e-03,1.091743252681694158e-05,-8.932444794668391037e-05,-5.089592618478284286e-02,1.434183677685508251e-01,-1.641780050504509925e-01,4.974711629865683632e-02,3.090800794194310352e-04,-2.528837013431699254e-03,-4.969091992058056739e-01
1.040104010401040058e-01,-4.898723920655945197e-01,4.887774836472832951e-01,5.191048375667480820e-03,1.157649330165885037e-05,-9.471676337720859253e-05,-5.188943558703541792e-02,1.452967234313106704e-01,-1.664737730827130502e-01,4.973662623794090215e-02,3.219012647389084009e-04,-2.633737620591058721e-03,-4.967809873526108921e-01
1.060106010601060134e-01,-4.895796179479880994e-01,4.884418730593199087e-01,5.290499635003460127e-03,1.225939978002919589e-05,-1.003041800184204793e-04,-5.288270653225272955e-02,1.471771664647354150e-01,-1.687720923457877442e-01,4.972592721024475526e-02,3.349778541453112034e-04,-2.740727897552535427e-03,-4.966502214585468700e-01
1.080108010801080071e-01,-4.892831024250127170e-01,4.881016896425722784e-01,5.389931093485205403e-03,1.296650730246175311e-05,-1.060896052019595718e-04,-5.387573546702939531e-02,1.490597081419096359e-01,-1.710729766178895606e-01,4.971501989820700101e-02,3.483090133025605389e-04,-2.849801017930029753e-03,-4.965169098669743875e-01
1.100110011001100146e-01,-4.889828427599466343e-01,4.877569300521581996e-01,5.489342454342547445e-03,1.369817858805607467e-05,-1.120760066295494644e-04,-5.486851876417445789e-02,1.509443604237606651e-01,-1.733764405179296919e-01,4.970390492849894454e-02,3.618939762790808652e-04,-2.960950715010649166e-03,-4.963810602372091818e-01
1.120112011201120084e-01,-4.886788361024718697e-01,4.874075908043557503e-01,5.588733414768301544e-03,1.445478373447742307e-05,-1.182664123729968699e-04,-5.586105272271123245e-02,1.528311359590584506e-01,-1.756824995055158711e-01,4.969258287182453521e-02,3.757320455477979959e-04,-3.074171281754698674e-03,-4.962426795445220029e-01
1.140114011401140159e-01,-4.883710794886739759e-01,4.870536682766027359e-01,5.688103665918283099e-03,1.523670021795685034e-05,-1.246639108741921082e-04,-5.685333356787744541e-02,1.547200480844156401e-01,-1.779911698809524823e-01,4.968105424292043604e-02,3.898225919861411605e-04,-3.189457570795687334e-03,-4.961017740801385578e-01
1.160116011601160096e-01,-4.880595698410420957e-01,4.866951587074971330e-01,5.787452892911292002e-03,1.604431289329110482e-05,-1.312716509451087937e-04,-5.784535745112510952e-02,1.566111108242875805e-01,-1.803024687852403940e-01,4.966931950055597511e-02,4.041650548760411608e-04,-3.306804994440323050e-03,-4.959583494512395663e-01
1.180118011801180172e-01,-4.877443039684691839e-01,4.863320581967969791e-01,5.886780774829122181e-03,1.687801399384272945e-05,-1.380928417678038765e-04,-5.883712045012059327e-02,1.585043388909722351e-01,-1.826164142000771817e-01,4.965737904753315252e-02,4.187589419039315641e-04,-3.426209524668516904e-03,-4.958124105809607052e-01
1.200120012001200109e-01,-4.874252785662517296e-01,4.859643627054200943e-01,5.986086984716559867e-03,1.773820313153997194e-05,-1.451307528944176424e-04,-5.982861856874461398e-02,1.603997476846102666e-01,-1.849330249478569888e-01,4.964523323068666810e-02,4.336038291607480525e-04,-3.547667693133378392e-03,-4.956639617083924976e-01
1.220122012201220185e-01,-4.871024902160898118e-01,4.855920680554444147e-01,6.085371189581384455e-03,1.862528729687688649e-05,-1.523887142471741193e-04,-6.081984773709225162e-02,1.622973532931850094e-01,-1.872523206916705818e-01,4.963288234088388678e-02,4.486993611419293985e-04,-3.671176591161224526e-03,-4.955130063885807012e-01
1.240124012401240122e-01,-4.867759353860872662e-01,4.852151699301080479e-01,6.184633050394364173e-03,1.953968085891319819e-05,-1.598701161183803182e-04,-6.181080381147288638e-02,1.641971724925225251e-01,-1.895743219353052955e-01,4.962032661302485242e-02,4.640452507474157303e-04,-3.796733869751566827e-03,-4.953595474925258646e-01
1.260126012601260059e-01,-4.864456104307515183e-01,4.848336638738087734e-01,6.283872222089259552e-03,2.048180556527441485e-05,-1.675784091704266129e-04,-6.280148257441026116e-02,1.660992227462913806e-01,-1.918990500232450325e-01,4.960756622604229477e-02,4.796412792816499415e-04,-3.924337739577119129e-03,-4.952035872071834932e-01
1.280128012801280135e-01,-4.861115115909935835e-01,4.844475452921046532e-01,6.383088353562823419e-03,2.145209054215181687e-05,-1.755171044357871466e-04,-6.379187973464249539e-02,1.680035222060030087e-01,-1.942265271406703464e-01,4.959460130290162250e-02,4.954872964535781245e-04,-4.053986970983801917e-03,-4.950451270354642164e-01
1.300130013001300211e-01,-4.857736349941281784e-01,4.840568094517135878e-01,6.482281087674800907e-03,2.245097229430239620e-05,-1.836897733170191266e-04,-6.478199092712200180e-02,1.699100897110114305e-01,-1.965567763134584145e-01,4.958143191060093019e-02,5.115832203766474025e-04,-4.185680893990733654e-03,-4.948841677962335095e-01
1.320132013201320009e-01,-4.854319766538736092e-01,4.836614514805136489e-01,6.581450061247925108e-03,2.347889470504888688e-05,-1.921000475867630692e-04,-6.577181171301552109e-02,1.718189447885132837e-01,-1.988898214081828986e-01,4.956805806017098442e-02,5.279290375688080973e-04,-4.319419398290229480e-03,-4.947207096243119162e-01
1.340134013401340085e-01,-4.850865324703519388e-01,4.832614663675426914e-01,6.680594905067927490e-03,2.453630903627980567e-05,-2.007516193877433410e-04,-6.676133757970420524e-02,1.737301076535480160e-01,-2.012256871321141949e-01,4.955447970667522378e-02,5.445248029525129709e-04,-4.455202933247815085e-03,-4.945547519704748818e-01
1.360136013601360161e-01,-4.847372982300887090e-01,4.828568489629987415e-01,6.779715243883524881e-03,2.562367392844938429e-05,-2.096482412327670478e-04,-6.775056394078352029e-02,1.756435992089975806e-01,-2.035643990332192399e-01,4.954069674920978661e-02,5.613706398547167915e-04,-4.593032507902208503e-03,-4.943862936014528642e-01
1.380138013801380237e-01,-4.843842696060131625e-01,4.824475939782398304e-01,6.878810696406429878e-03,2.674145540057761008e-05,-2.187937260047252816e-04,-6.873948613606323255e-02,1.775594410455867411e-01,-2.059059835001615379e-01,4.952670903090346938e-02,5.784667400068768759e-04,-4.732909690965334849e-03,-4.942153325999312230e-01
1.400140014001400035e-01,-4.840274421574582431e-01,4.820336959857838277e-01,6.977880875311343045e-03,2.789012685025021586e-05,-2.281919469565919551e-04,-6.972809943156751955e-02,1.794776554418828218e-01,-2.082504677623012168e-01,4.951251633891777526e-02,5.958133635449526554e-04,-4.874836610822318519e-03,-4.940418663645504971e-01
1.420142014201420111e-01,-4.836668113301604843e-01,4.816151494193088300e-01,7.076925387235959847e-03,2.907016905361868664e-05,-2.378468377114249127e-04,-7.071639901953483132e-02,1.813982653642959297e-01,-2.105978798896949722e-01,4.949811840444685862e-02,6.134108390094065435e-04,-5.018815955531486656e-03,-4.938658916099059604e-01
1.440144014401440187e-01,-4.833023724562600099e-01,4.811919485736527169e-01,7.175943832780965446e-03,3.028207016540025972e-05,-2.477623922623650634e-04,-7.170438001841802911e-02,1.833212944670787603e-01,-2.129482487930962620e-01,4.948351490271756664e-02,6.312595633452029601e-04,-5.164850972824365678e-03,-4.936874043665479550e-01
1.460146014601460263e-01,-4.829341207543006997e-01,4.807640876048135947e-01,7.274935806510039911e-03,3.152632571887791781e-05,-2.579426649726367332e-04,-7.269203747288424666e-02,1.852467670923267362e-01,-2.153016042239548899e-01,4.946870545298943933e-02,6.493600019018087649e-04,-5.312945470105684756e-03,-4.935063999809819468e-01
1.480148014801480061e-01,-4.825620513292300240e-01,4.803315605299494084e-01,7.373900896949847801e-03,3.280343862590032812e-05,-2.683917705755473125e-04,-7.367936635381501509e-02,1.871747082699779241e-01,-2.176579767744174221e-01,4.945368961855466788e-02,6.677126884331926072e-04,-5.463103814453369733e-03,-4.933228731156680813e-01
1.500150015001500137e-01,-4.821861591723989870e-01,4.798943612273781634e-01,7.472838686590052917e-03,3.411391917688201851e-05,-2.791138841744883947e-04,-7.466636155830619348e-02,1.891051437178130346e-01,-2.200173978773270200e-01,4.943846690673815020e-02,6.863182250978267689e-04,-5.615330932618557008e-03,-4.931368177490217386e-01
1.520152015201520213e-01,-4.818064391615623498e-01,4.794524834365778698e-01,7.571748751883309626e-03,3.545828504080319451e-05,-2.901132412429343124e-04,-7.565301790966799667e-02,1.910380998414554776e-01,-2.223798998062233856e-01,4.942303676889744923e-02,7.051772824586847793e-04,-5.769632311025579656e-03,-4.929482271754131451e-01
1.540154015401540288e-01,-4.814228860608785188e-01,4.790059207581865430e-01,7.670630663245259391e-03,3.683706126520979699e-05,-3.013941376244428424e-04,-7.663933015742492583e-02,1.929736037343713906e-01,-2.247455156753428163e-01,4.940739860042280690e-02,7.242905994832434750e-04,-5.926013995771966560e-03,-4.927570940051675952e-01
1.560156015601560087e-01,-4.810354945209094901e-01,4.785546666540022032e-01,7.769483985054535975e-03,3.825078027621353594e-05,-3.129609295326552594e-04,-7.762529297731587952e-02,1.949116831778694714e-01,-2.271142794396182329e-01,4.939155174073715793e-02,7.436589835434808315e-04,-6.084482592628453687e-03,-4.925634101645652296e-01
1.580158015801580162e-01,-4.806442590786209057e-01,4.780987144469828198e-01,7.868308275652772382e-03,3.969998187849189735e-05,-3.248180335512962824e-04,-7.861090097129411203e-02,1.968523666411011730e-01,-2.294862258946792077e-01,4.937549547329610905e-02,7.632833104158787824e-04,-6.245045267038982356e-03,-4.923671668958412018e-01
1.600160016001600238e-01,-4.802491741573820527e-01,4.776380573212464786e-01,7.967103087344586110e-03,4.118521325528805505e-05,-3.369699266341739117e-04,-7.959614866752715012e-02,1.987956832810606478e-01,-2.318613906768518806e-01,4.935922902558793901e-02,7.831645242814202915e-04,-6.407709744120687091e-03,-4.921683547571857886e-01
1.620162016201620037e-01,-4.798502340669659194e-01,4.771726883220712145e-01,8.065867966397584354e-03,4.270702896841094525e-05,-3.494211461051793203e-04,-8.058103052039689018e-02,2.007416629425844978e-01,-2.342398102631588208e-01,4.934275156913361243e-02,8.033036377255911966e-04,-6.572484308663902562e-03,-4.919669636227441134e-01
1.640164016401640112e-01,-4.794474330035489729e-01,4.767026003558950120e-01,8.164602453042374419e-03,4.426599095823530725e-05,-3.621762896582877219e-04,-8.156554091049966759e-02,2.026903361583524132e-01,-2.366215219713195816e-01,4.932606221948678676e-02,8.237017317383804257e-04,-6.739377805132176595e-03,-4.917629826826162009e-01
1.660166016601660188e-01,-4.790407650497114922e-01,4.762277861903159160e-01,8.263306081472547235e-03,4.586266854370156141e-05,-3.752400153575569607e-04,-8.254967414464600695e-02,2.046417341488862840e-01,-2.390065639597498959e-01,4.930916003623377758e-02,8.443599557142778293e-04,-6.908399637662247621e-03,-4.915564004428572553e-01
1.680168016801680264e-01,-4.786302241744373465e-01,4.757482384540919207e-01,8.361978379844691237e-03,4.749763842231588372e-05,-3.886170416371286505e-04,-8.353342445586087184e-02,2.065958888225510603e-01,-2.413949752275623417e-01,4.929204402299360022e-02,8.652795274522771070e-04,-7.079559770064057685e-03,-4.913472047254772712e-01
1.700170017001700062e-01,-4.782158042331139947e-01,4.752639496371411920e-01,8.460618870278380221e-03,4.917148467015019223e-05,-4.023121473012275236e-04,-8.451678600338349834e-02,2.085528327755540312e-01,-2.437867956145660098e-01,4.927471312741792814e-02,8.864617331558727721e-04,-7.252868725820749846e-03,-4.911353826684413115e-01
1.720172017201720138e-01,-4.777974989675325412e-01,4.747749120905416786e-01,8.559227068856185491e-03,5.088479874184223518e-05,-4.163301715241622984e-04,-8.549975287266758928e-02,2.105125992919454903e-01,-2.461820658012666974e-01,4.925716624119113457e-02,9.079079274330635130e-04,-7.428337588088672512e-03,-4.909209207256693963e-01
1.740174017401740214e-01,-4.773753020058877916e-01,4.742811180265314452e-01,8.657802485623670649e-03,5.263817947059538764e-05,-4.306760138503245411e-04,-8.648231907538109220e-02,2.124752223436182086e-01,-2.485808273088666587e-01,4.923940220003026474e-02,9.296195332963490482e-04,-7.605977999697372503e-03,-4.907038046670365028e-01
1.760176017601760290e-01,-4.769492068627781411e-01,4.737825595185085614e-01,8.756344624589384659e-03,5.443223306817886165e-05,-4.453546341941890451e-04,-8.746447854940625488e-02,2.144407365903075458e-01,-2.509831224992647991e-01,4.922141978368504284e-02,9.515980421627320785e-04,-7.785802163149599386e-03,-4.904840195783726764e-01
1.780178017801780088e-01,-4.765192069392056307e-01,4.732792285010310462e-01,8.854852983724868787e-03,5.626757312492750967e-05,-4.603710528403142646e-04,-8.844622515883973635e-02,2.164091773795918106e-01,-2.533889945750565920e-01,4.920321771593787197e-02,9.738450138537170942e-04,-7.967822840621290731e-03,-4.902615498614628642e-01
1.800180018001800164e-01,-4.760852955225759464e-01,4.727711167698170347e-01,8.953327054964668741e-03,5.814482060974206852e-05,-4.757303504433425855e-04,-8.942755269399260687e-02,2.183805807468916782e-01,-2.557984875795342727e-01,4.918479466460384114e-02,9.963620765953123265e-04,-8.152053353961616344e-03,-4.900363792340469149e-01
1.820182018201820240e-01,-4.756474657866984201e-01,4.722582159817445557e-01,9.051766324206303449e-03,6.006460387008893579e-05,-4.914376680279988622e-04,-9.040845487139015368e-02,2.203549834154707177e-01,-2.582116463966864783e-01,4.916614924153071137e-02,1.019150927018026929e-03,-8.338507584692914087e-03,-4.898084907298197455e-01
1.840184018401840316e-01,-4.752057107917860290e-01,4.717405176548516432e-01,9.150170271310292813e-03,6.202755863200029856e-05,-5.074982069890914471e-04,-9.138892533377204752e-02,2.223324227964351141e-01,-2.606285167511984691e-01,4.914728000259892954e-02,1.042213330156872494e-03,-8.527199974010746253e-03,-4.895778666984312855e-01
1.860186018601860114e-01,-4.747600234844553957e-01,4.712180131683364470e-01,9.248538370100152506e-03,6.403432800007395045e-05,-5.239172290915121910e-04,-9.236895765009228709e-02,2.243129369887335856e-01,-2.630491452084521287e-01,4.912818544772162149e-02,1.065551119451363816e-03,-8.718145522783854462e-03,-4.893444888054863662e-01
1.880188018801880190e-01,-4.743103966977267327e-01,4.706906937625569554e-01,9.346870088362380091e-03,6.608556245747371856e-05,-5.407000564702374185e-04,-9.334854531551928236e-02,2.262965647791577994e-01,-2.654735791745261864e-01,4.910886402084458507e-02,1.089166196745518450e-03,-8.911359791554211707e-03,-4.891083380325448315e-01
1.900190019001900266e-01,-4.738568231510238982e-01,4.701585505390313280e-01,9.445164887846470639e-03,6.818191986592888742e-05,-5.578520716303252179e-04,-9.432768175143574352e-02,2.282833456423418450e-01,-2.679018668961955507e-01,4.908931410994631095e-02,1.113060532287854553e-03,-9.106858900536965104e-03,-4.888693946771214827e-01
1.920192019201920064e-01,-4.733992954501745065e-01,4.696215744604376185e-01,9.543422224264908049e-03,7.032406546573461239e-05,-5.753787174469173924e-04,-9.530636030543868098e-02,2.302733197407624832e-01,-2.703340574609319202e-01,4.906953404703795485e-02,1.137236164731394343e-03,-9.304659529620467120e-03,-4.886276383526860778e-01
1.940194019401940140e-01,-4.729378060874096512e-01,4.690797563506139412e-01,9.641641547293178932e-03,7.251267187575183835e-05,-5.932854971652400024e-04,-9.628457425133951642e-02,2.322665279247394243e-01,-2.727702007969037279e-01,4.904952210816337227e-02,1.161695201133661724e-03,-9.504778918366291185e-03,-4.883830479886633880e-01
1.960196019601960216e-01,-4.724723474413641267e-01,4.685330868945583038e-01,9.739822300569744851e-03,7.474841909340719124e-05,-6.115779744006019560e-04,-9.726231678916397172e-02,2.342630117324347450e-01,-2.752103476729758080e-01,4.902927651339908377e-02,1.186439816956682929e-03,-9.707234866009191790e-03,-4.881356018304331967e-01
1.980198019801980291e-01,-4.720029117770764282e-01,4.679815566384288861e-01,9.837963921696064873e-03,7.703199449469304587e-05,-6.302617731383952258e-04,-9.823958104515209677e-02,2.362628133898533600e-01,-2.776545496987096184e-01,4.900879542685428886e-02,1.211472256066987172e-03,-9.912045731457133982e-03,-4.878852774393301339e-01
2.000200020002000090e-01,-4.715294912459885857e-01,4.674251559895438168e-01,9.936065842236593837e-03,7.936409283416748521e-05,-6.493425777340951742e-04,-9.921636007175835270e-02,2.382659758108427173e-01,-2.801028593243632403e-01,4.898807695667087986e-02,1.236794830735604266e-03,-1.011923043329127601e-02,-4.876320516926440085e-01
2.020202020202020166e-01,-4.710520778859463298e-01,4.668638752163811190e-01,1.003412748771877888e-02,8.174541624495450373e-05,-6.688261329132615292e-04,-1.001926468476514731e-01,2.402725425970931028e-01,-2.825553298408915448e-01,4.896711915502340723e-02,1.262409921638069392e-03,-1.032880844976599016e-02,-4.873759007836193091e-01
2.040204020402040241e-01,-4.705706636211990923e-01,4.662977044485789313e-01,1.013214827763304904e-02,8.417667423874370921e-05,-6.887182437715366496e-04,-1.011684342777145751e-01,2.422825580381374189e-01,-2.850120153799456935e-01,4.894592001811912119e-02,1.288319977854417240e-03,-1.054079981880883844e-02,-4.871168002214558701e-01
2.060206020602060317e-01,-4.700852402623997839e-01,4.657266336769353421e-01,1.023012762543283952e-02,8.665858370579041761e-05,-7.090247757746460672e-04,-1.021437151930451592e-01,2.442960671113511839e-01,-2.874729709138735823e-01,4.892447748619794395e-02,1.314527516869187004e-03,-1.075522513802059169e-02,-4.868547248313081499e-01
